Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25080471,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB00601-A10,Nuvo-11006E,Nuvo-11006E,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Rugged Embedded,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, single-slot PCIe Cassette & MezIO® Interface","Computer with 6x 2.5GbE/GbE, USB 3.2, single-slot",[DEF]Nuvo-11006E,PCS,4,FALSE,,12/30/2099,,,,,,,Neil Liu 劉仲軒,,Released,WA25081117,12/29/2099,,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, single-slot PCIe Cassette & MezIO® Interface",USD,681,"2,724.00","2,724.00","83,300.00","Neousys Technology America, Inc.",,0,9,1,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB00602-A10,Nuvo-11006E-PoE-10G,Nuvo-11006E-PoE-10G,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Rugged Embedded,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, single-slot PCIe Cassette & MezIO® Interface, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, sing",[DEF]Nuvo-11006E-PoE-10G,PCS,4,FALSE,,12/30/2099,,,,,,,Neil Liu 劉仲軒,DEF,Released,WA25081118,12/29/2099,,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, single-slot PCIe Cassette & MezIO® Interface, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,833,"3,332.00","3,332.00","101,893.00","Neousys Technology America, Inc.",,0,5,1,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB00610-A10,Nuvo-11006LP,Nuvo-11006LP,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Rugged Embedded,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray","Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Inte",[DEF]Nuvo-11006LP,PCS,4,FALSE,,12/30/2099,,,,,,,Neil Liu 劉仲軒,DEF,Released,WA25081119,12/29/2099,,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray",USD,642,"2,568.00","2,568.00","78,529.00","Neousys Technology America, Inc.",,0,6,0,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,50000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB00611-A10,Nuvo-11006LP-PoE,Nuvo-11006LP-PoE,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Rugged Embedded,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray,  option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Inte",[DEF]Nuvo-11006LP-PoE,PCS,4,FALSE,,12/30/2099,,,,,,,Neil Liu 劉仲軒,DEF,Released,WA25081120,12/29/2099,,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray,  option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,725,"2,900.00","2,900.00","88,682.00","Neousys Technology America, Inc.",,0,6,0,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,60000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB00612-A10,Nuvo-11006LP-PoE-10G,Nuvo-11006LP-PoE-10G,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Rugged Embedded,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray,  option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, MezI",[DEF]Nuvo-11006LP-PoE-10G,PCS,4,FALSE,,12/30/2099,,,,,,,Neil Liu 劉仲軒,DEF,Released,WA25081121,12/29/2099,,"Intel® Core™ Ultra 200 Series Rugged Embedded Computer with 10GbE, 6x 2.5GbE/GbE, USB 3.2, MezIO™ Interface & 2.5” HDD tray,  option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,794,"3,176.00","3,176.00","97,122.00","Neousys Technology America, Inc.",,0,4,0,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,70000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB53100-A10,Nuvo-11531,Nuvo-11531,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Compact Fanless,"Intel® Core™ Ultra 200 Series Compact Fanless Computer with 4x 2.5GbE, 4x USB3.2","Computer with 4x 2.5GbE, 4x USB3.2",[DEF]Nuvo-11531,PCS,4,FALSE,,12/30/2099,,,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WA25081122,12/29/2099,,"Intel® Core™ Ultra 200 Series Compact Fanless Computer with 4x 2.5GbE, 4x USB3.2",USD,495,"1,980.00","1,980.00","60,548.00","Neousys Technology America, Inc.",,0,4,0,0,0,8/29/2025,,No,Item,WH22,T048
SO25080471,80000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251224,950-ECB53101-A10,Nuvo-11531-PoE,Nuvo-11531-PoE,4,,10/15/2025,,,,,[DEF]Intel® Core™ Ultra 200 Series Compact Fanless,"Intel® Core™ Ultra 200 Series Compact Fanless Computer with 4x PoE+ 2.5GbE, 4x USB3.2","Computer with 4x PoE+ 2.5GbE, 4x USB3.2",[DEF]Nuvo-11531-PoE,PCS,4,FALSE,,12/30/2099,,,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WA25081123,12/29/2099,,"Intel® Core™ Ultra 200 Series Compact Fanless Computer with 4x PoE+ 2.5GbE, 4x USB3.2",USD,564,"2,256.00","2,256.00","68,988.00","Neousys Technology America, Inc.",,0,4,0,0,0,8/29/2025,,No,Item,WH22,T048
SO25080472,15000,"Neousys Technology America, Inc.",NTA_PURDUE_SO-20251215,POD-251227,800-GC820800-A32,,Nuvo-8208GC-MB-A3,1,,9/17/2025,9/22/2025,9/24/2025,,,"Tested NVS-8208GC PCBA, C246 PCH","Nuvo-8208GC motherboard, thermal pad and TIM",,Tested PCBA NVS-8208GC(RC),PCS,1,FALSE,,9/24/2025,9/24/2025,4/9/2025 13:40,,,9/17-TG25090143,,,,Released,,,9/17/2025,,USD,245,245,245,"7,492.00","Neousys Technology America, Inc.",,0,1,1,17,26,8/29/2025,PK25090212,No,Item,WH22,T048
SO25080472,20000,"Neousys Technology America, Inc.",NTA_PURDUE_SO-20251215,POD-251227,809-BP820800-A23,Tested PCBA NVBP-8208GC,Nuvo-8208GC-BP-A2,1,,9/17/2025,9/22/2025,9/24/2025,,,"[DEF]Tested NVBP-8208GC PCBA, x5 PCIe Slots",Nuvo-8208GC Backplane PCBA.,,[DEF]Tested PCBA NVBP-8208GC,PCS,1,FALSE,,9/24/2025,9/24/2025,4/9/2025 13:40,,,9/17-TG25090143,,,DEF,Released,,,9/17/2025,Tested PCBA NVBP-8208GC,USD,120,120,120,"3,670.00","Neousys Technology America, Inc.",,0,1,27,17,26,8/29/2025,PK25090212,No,Item,WH22,T048
SO25080473,10000,"Neousys Technology America, Inc.",NTA_VELASEA_SO-20251210,POD-251230,950-EC900281-A11,Nuvo-9002LP-UL,Nuvo-9002LP-UL,20,,9/17/2025,9/15/2025,,9/15/2025,,[DEF]Intel® 14th/ 13th/12th-Gen Core™ Rugged Embed,"Intel® 14th/ 13th/12th-Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface, 2.5” HDD tray & UL certified","ded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.",[DEF]Nuvo-9002LP-UL-i226,PCS,20,FALSE,,9/17/2025,9/17/2025,3/9/2025 17:07,,9/16業務通知hold不出.,,,Neil Liu 劉仲軒,DEF,Released,WR25090202,9/10/2025,,"Intel® 14th/ 13th/12th-Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface, 2.5” HDD tray & UL certified",USD,603,"12,060.00","12,060.00","368,795.00","Neousys Technology America, Inc.",,0,22,22,0,19,8/29/2025,,No,Item,WH22,T048
SO25080473,20000,"Neousys Technology America, Inc.",NTA_VELASEA_SO-20251210,POD-251230,510-A1280243-141,PA-280W-ET3,PA-280W-ET3,20,,9/17/2025,9/15/2025,,,,"[DEF]280W AC-DC power Adapter, 24V 11.67A, 85~264V","280W AC-DC power Adapter(GST280A24-YI), 24V 11.67A, 85~264VAC 120~370VDC, C6P Plug, w/ terminal block, -30~+70°C","AC 120~370VDC, C6P Plug, w/ terminal block, -30~+7","[DEF]AC-DC power Adapter 280W 24V C6P Plug, w/ terminal bloc",PCS,20,FALSE,,9/17/2025,9/17/2025,3/9/2025 17:07,,9/16業務通知hold不出.,9/10-TG25090075,,,DEF,Released,,,9/10/2025,"280W AC-DC power Adapter(GST280A24-YI), 24V 11.67A, 85~264VAC 120~370VDC, C6P Plug, w/ terminal block, -30~+70°C",USD,78,"1,560.00","1,560.00","47,705.00","Neousys Technology America, Inc.",,500,43,54,5,19,8/29/2025,,No,Item,WH22,T048
SO25080473,30000,"Neousys Technology America, Inc.",NTA_VELASEA_SO-20251210,POD-251230,930-DM000001-000,DINRAIL-O,DINRAIL-O,31,,9/17/2025,9/15/2025,,9/11/2025,,[DEF]DIN-Rail mounting assembly for Nuvo-1000/3000,DIN-Rail mounting assembly for Nuvo-1000/3000/5000/7000/9000/11000 series,/5000/7000 series,[DEF]DIN-mount ASS'Y #01,PCS,31,FALSE,,9/17/2025,9/17/2025,4/9/2025 11:58,,9/16業務通知hold不出.,物料待pull in,,Neil Liu 劉仲軒,DEF,Released,WR25090277,9/10/2025,,DIN-Rail mounting assembly for Nuvo-1000/3000/5000/7000/9000/11000 series,USD,16,496,496,"15,168.00","Neousys Technology America, Inc.",,0,166,31,0,19,8/29/2025,,No,Item,WH22,T048
SO25080476,10000,"Neousys Technology America, Inc.",NTA_DATA SPEED_SO-20251220,POD-251237,950-GC810802-A14,Nuvo-8108GC-QD,Nuvo-8108GC-QD-A6,8,,9/10/2025,10/3/2025,10/8/2025,,,[DEF]Industrial-grade edge AI platform supporting,"Industrial-grade edge AI platform supporting NVIDIA® Quadro RTX 4000, RTX A4000 and RTX A5000  GPU Card, Intel® Xeon® E and 9th/ 8th-Gen Core™ processor with 8~48V wide-range DC input.","NVIDIA® Quadro RTX 4000, RTX A4000 and RTX A5000",[DEF]Nuvo-8108GC-QD(RC),PCS,8,FALSE,,10/8/2025,10/8/2025,4/9/2025 13:47,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WA25081129,10/1/2025,,"Industrial-grade edge AI platform supporting NVIDIA® Quadro RTX 4000, RTX A4000 and RTX A5000  GPU Card, Intel® Xeon® E and 9th/ 8th-Gen Core™ processor with 8~48V wide-range DC input.",USD,877,"7,016.00","7,016.00","214,549.00","Neousys Technology America, Inc.",,0,8,0,0,40,8/29/2025,,No,Item,WH22,T048
SO25080478,15000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251222,POD-251238,S50-RU023000-098,NRU-230V-AWP-098,NRU-230V-AWP-JAOi,7,,9/17/2025,10/3/2025,10/8/2025,,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-In","NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Industrial-Nvidia-JetPack-6.0, M.280-SSD-2TB-PCIe44-TLC5WT-TD","dustrial-Nvidia-JetPack-6.0, M.280-SSD-2TB-PCIe44-",NRU-230V-AWP-098,PCS,7,FALSE,,10/8/2025,10/8/2025,11/9/2025 18:15,,9/11進版.,,,Kaichu Wu 吳鎧竹,,Released,WA25081130,10/1/2025,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Industrial-Nvidia-JetPack-6.0, M.280-SSD-2TB-PCIe44-TLC5WT-TD",USD,"3,882.00","27,174.00","27,174.00","830,981.00","Neousys Technology America, Inc.",,0,7,0,0,40,8/29/2025,,No,Item,WH22,T048
SO25080478,25000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251222,POD-251238,S50-RU023000-099,NRU-230V-AWP-099,NRU-230V-AWP-JAO64G,9,,9/17/2025,10/3/2025,10/8/2025,,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nv","NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack 5.1.1, M.280-SSD-2TB-PCIe44-TLC5WT-TD","idia-JetPack 5.1.1, M.280-SSD-2TB-PCIe44-TLC5WT-TD",NRU-230V-AWP-099,PCS,9,FALSE,,10/8/2025,10/8/2025,11/9/2025 18:16,,9/11進版.,,,Kaichu Wu 吳鎧竹,,Released,WA25081131,10/1/2025,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack 5.1.1, M.280-SSD-2TB-PCIe44-TLC5WT-TD",USD,"3,242.00","29,178.00","29,178.00","892,263.00","Neousys Technology America, Inc.",,0,9,0,0,40,8/29/2025,,No,Item,WH22,T048
SO25080478,30000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251222,POD-251238,930-AC000003-000,AC-IMX390-H190,AC-IMX390-H190,12,,9/17/2025,10/3/2025,10/8/2025,,,AC-IMX390-H190 with camera box and EPE,Sony IMX390 CMOS sensor camera; 1920x1080 @30fps; LFM; HFOV 186°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,,AC-IMX390-H190,PCS,12,FALSE,,10/8/2025,10/8/2025,4/9/2025 14:18,,,,,Kaichu Wu 吳鎧竹,,Released,WA25081132,10/1/2025,,Sony IMX390 CMOS sensor camera; 1920x1080 @30fps; LFM; HFOV 186°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,USD,412,"4,944.00","4,944.00","151,188.00","Neousys Technology America, Inc.",,0,12,0,0,40,8/29/2025,,No,Item,WH22,T048
SO25080478,40000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251222,POD-251238,930-AC000014-000,AC-IMX490-H60,AC-IMX490-H60,1,,9/17/2025,10/3/2025,10/8/2025,,,AC-IMX490-H60 with camera box and EPE,Sony IMX490 CMOS sensor camera; 2880x1860 @30fps; LFM; HFOV 62.5°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,,AC-IMX490-H60,PCS,1,FALSE,,10/8/2025,10/8/2025,4/9/2025 14:18,,,,,Kaichu Wu 吳鎧竹,,Released,WA25081133,10/1/2025,,Sony IMX490 CMOS sensor camera; 2880x1860 @30fps; LFM; HFOV 62.5°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,USD,600,600,600,"18,348.00","Neousys Technology America, Inc.",,0,1,0,0,40,8/29/2025,,No,Item,WH22,T048
SO25080478,50000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251222,POD-251238,930-AC000015-000,AC-IMX490-H120,AC-IMX490-H120,1,,9/17/2025,10/3/2025,10/8/2025,,,AC-IMX490-H120 with camera box and EPE,Sony IMX490 CMOS sensor camera; 2880x1860 @30fps; LFM; HFOV 120°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,,AC-IMX490-H120,PCS,1,FALSE,,10/8/2025,10/8/2025,4/9/2025 14:18,,,,,Kaichu Wu 吳鎧竹,,Released,WA25081134,10/1/2025,,Sony IMX490 CMOS sensor camera; 2880x1860 @30fps; LFM; HFOV 120°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,USD,600,600,600,"18,348.00","Neousys Technology America, Inc.",,0,25,1,0,40,8/29/2025,,No,Item,WH22,T048
SO25080504,10000,"Neousys Technology America, Inc.",NTA_VORTEX SYSTEMS_SO-20251231,POD-251243,S50-XC804100-PU1,Nuvo-8041-i5HCG9-65W,Nuvo-8041-i5HCG9-65W,1,,9/17/2025,9/18/2025,9/24/2025,9/16/2025,,"Nuvo-8041, including  i5-9500E","Nuvo-8041, including  i5-9500E",,Nuvo-8041-i5HCG9-65W,PCS,1,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:26,,,,,Neil Liu 劉仲軒,,Released,WR25090379,9/15/2025,,"Nuvo-8041, including  i5-9500E",USD,644,644,644,"19,700.00","Neousys Technology America, Inc.",,0,1,1,0,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,510-M1600243-012,PA-600W-ENC,PA-600W-ENC,20,,9/10/2025,9/16/2025,9/24/2025,,,"600W AC-DC power Adapter Panel Mount, 24V 25A, 85~","600W AC-DC power Adapter (PMC-24V600W1RW), 24V/25A, 85~264VAC, Operating Temperature : -20~+70°C","264VAC, Terminal Block, With PFC + Remote on/off +",AC-DC Power Adapter 600W 24V Terminal Blk Panel Mount,PCS,20,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"600W AC-DC power Adapter (PMC-24V600W1RW), 24V/25A, 85~264VAC, Operating Temperature : -20~+70°C",USD,66,"1,320.00","1,320.00","40,379.00","Neousys Technology America, Inc.",,300,183,219,3,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,396-P1121501-043,Cbl-OW-OW2-Black-50CM1,Cbl-OW-OW2-Black-50CM1,10,,9/10/2025,9/16/2025,9/24/2025,,,"[DEF]Black Cable 50cm, Blue Cord End Terminal lP t","Cord End Terminal 14AWG lP to 2P, 600V/15A, Color: Black, Length: 50CM","o 2P(L: 12mm), 300V, 14AWG, -20°C to +105°C, 亞佳 ST",[DEF]Cable Black 50cm Cord End Terminal 1P to 2P,PCS,10,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"Cord End Terminal 14AWG lP to 2P, 600V/15A, Color: Black, Length: 50CM",USD,2,20,20,612,"Neousys Technology America, Inc.",,0,10,113,0,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,396-P1121502-043,Cbl-OW-OW2-Red-50CM1,Cbl-OW-OW2-Red-50CM1,10,,9/10/2025,9/16/2025,9/24/2025,,,"[DEF]Red Cable 50cm, Blue Cord End Terminal lP to","Cord End Terminal 14AWG lP to 2P, 600V/15A, Color: Red, Length: 50CM","2P(L: 12mm), 300V, 14AWG, -20°C to +105°C, 亞佳 ST-2",[DEF]Cable Red 50cm Cord End Terminal 1P to 2P,PCS,10,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"Cord End Terminal 14AWG lP to 2P, 600V/15A, Color: Red, Length: 50CM",USD,2,20,20,612,"Neousys Technology America, Inc.",,0,10,113,0,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,507-N2501T43-012,M.280-SSD-1TB-PCIe44-TLC5-PN,M.280-SSD-1TB-PCIe44-TLC5-PN,20,,9/10/2025,9/16/2025,9/24/2025,,,"[DEF]M.2 SSD, 1TB, Key M 2280, BiCS5 3D TLC, NVMe","M.2 SSD 1TB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.","PCIe Gen 4 x4, with LDPC ECC, 3500 MB/s (read), 27",[DEF]M.2 SSD 1TB PCIe Gen4x4 Key M 2280 3D TLC,PCS,20,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"M.2 SSD 1TB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.",USD,105,"2,100.00","2,100.00","64,239.00","Neousys Technology America, Inc.",,120,26,39,135,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,50000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,950-EC750100-A15,Nuvo-7501,Nuvo-7501,4,,9/17/2025,9/16/2025,9/24/2025,9/16/2025,,[DEF]Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 com,Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 compact fanless embedded computer with 2xGbE and 4xCOM.,pact fanless embedded computer with 2xGbE and 4xCO,[DEF]Nuvo-7501,PCS,4,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,,,Neil Liu 劉仲軒,DEF,Released,WR25090375,9/15/2025,,Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 compact fanless embedded computer with 2xGbE and 4xCOM.,USD,372,"1,488.00","1,488.00","45,518.00","Neousys Technology America, Inc.",,0,44,4,0,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,60000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,507-S2251213-052,SSD-512GB-TLC5ET-PN,SSD-512GB-TLC5ET-PN,5,,9/10/2025,9/16/2025,9/24/2025,,,"[DEF]2.5"" SATA SSD, 512GB, BiCS5 3D TLC, SATA III","2.5"" SATA SSD 512GB TLC, -25~85℃, Phison","(v3.1), DRAM-Less, with LDPC + RAID ECC, 550 MB/s","[DEF]2.5"" SATA SSD 512GB 3D TLC BiCS5 DRAM-less 7mm",PCS,5,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:31,,,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"2.5"" SATA SSD 512GB TLC, -25~85℃, Phison",USD,67,335,335,"10,248.00","Neousys Technology America, Inc.",,60,10,57,58,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,70000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,501-W1336218-077,mPCIeHS-BTWifi-WT-6218,mPCIeHS-BTWifi-WT-6218,15,,9/10/2025,9/16/2025,9/24/2025,,,"[DEF]Half Size Mini-PCIe WiFi+BT Module, 802.11a/b","802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C","/g/n/ac, 2T2R, 2.4GHz & 5GHz dual band, WLAN:PCIe",[DEF]802.11a/b/g/n/ac WiFi 2T2R+BT Half Mini-PCIe Module,PCS,15,FALSE,,9/24/2025,9/24/2025,10/9/2025 15:39,,9/10生管通知拆15+5.,9/15-TG25090148,,,DEF,Released,,,9/15/2025,"802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C",USD,24,360,360,"11,012.00","Neousys Technology America, Inc.",,160,33,47,93,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25080505,80000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251244,501-W1336218-077,mPCIeHS-BTWifi-WT-6218,mPCIeHS-BTWifi-WT-6218,5,,9/10/2025,10/23/2025,10/29/2025,,,"[DEF]Half Size Mini-PCIe WiFi+BT Module, 802.11a/b","802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C","/g/n/ac, 2T2R, 2.4GHz & 5GHz dual band, WLAN:PCIe",[DEF]WiFi 5 2T2R+BT Half mPCIe WMX6218,PCS,5,FALSE,,10/29/2025,10/29/2025,10/9/2025 15:41,10/9/2025 15:43,9/10生管通知拆15+5.,,,,DEF,Released,,,10/22/2025,"802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C",USD,24,120,120,"3,671.00","Neousys Technology America, Inc.",,160,33,47,93,58,9/1/2025,,No,Item,WH22,T048
SO25080506,10000,"Neousys Technology America, Inc.",NTA_INVENTORY_VELASEA,POD-251245,510-A1160202-181,PA-160W-OW,PA-160W-OW,40,,9/10/2025,9/16/2025,9/24/2025,,,"160W AC-DC power Adapter, 20V 8A,  90~264VAC 127~3","160W AC-DC power Adapter, 20V 8A,  90~264VAC 127~370VDC, Open-Wire Terminal,30~+70°C, Non-CCC","70VDC, Open-Wire Terminal,30~+70°C, Non-CCC, Meanw",AC-DC Power Adapter 160W 20V Open-Wire Terminal,PCS,40,FALSE,,9/24/2025,9/24/2025,9/9/2025 18:34,,,9/12-TG25090145,,,,Released,,,9/12/2025,"160W AC-DC power Adapter, 20V 8A,  90~264VAC 127~370VDC, Open-Wire Terminal,30~+70°C, Non-CCC",USD,54,"2,160.00","2,160.00","66,074.00","Neousys Technology America, Inc.",,500,278,640,119,23,9/1/2025,PK25090212,No,Item,WH22,T048
SO25090001,10000,"Neousys Technology America, Inc.",NTA_TIMKEN_SO-20251227,POD-251246,950-MV730600-020,Nuvis-7306RT-DTIO(EA),Nuvis-7306RT-DTIO(EA),1,,9/10/2025,10/3/2025,10/8/2025,,,[EA]Intel® 8th/ 9th-Gen Core™ i  machine vision co,"Intel® 8th/ 9th-Gen Core™ i  machine vision controller with vision-specific I/O, real-time controler by patented DTIO V2 and GPU-computing.","ntroller with vision-specific I/O, real-time contr",[EA]Nuvis-7306RT-DTIO,PCS,1,FALSE,,10/8/2025,10/8/2025,8/9/2025 11:23,,,OK,,Kaichu Wu 吳鎧竹,EA9,Released,WA25090049,10/1/2025,,"Intel® 8th/ 9th-Gen Core™ i  machine vision controller with vision-specific I/O, real-time controler by patented DTIO V2 and GPU-computing.",USD,907,907,907,"27,745.00","Neousys Technology America, Inc.",,0,3,1,0,37,9/1/2025,,No,Item,WH22,T048
